-0.040959846	-0.055655003	0.021249473	0.016468642	0.05171318	0.018881606	0.038441427	0.020655474	-0.029656287	0.0132627785	0.073304154	0.008141201	0.08497132	0.07243097	0.0013714496	-0.01770698
-0.07094327	-0.04166352	0.07980803	-0.09425527	0.028881427	0.028649276	0.03777493	-0.011150382	0.020650387	-0.05256669	0.12607029	-0.051540505	0.24163711	0.05484836	-0.03700887	0.071796365
-0.15125766	-0.07297957	0.097307555	-0.06601219	0.06356282	0.093906574	0.010816944	-0.030913914	0.09325229	-0.08499157	0.14539495	-0.09154565	0.37951925	0.14015378	-0.12433809	0.090525165
0.31502628	0.24746966	-0.18570504	0.21831797	0.20011848	-0.20301782	0.13190706	0.17928937	-0.24459998	0.25953248	-0.33693337	0.17039749	0.17223182	0.22238731	0.1820837	-0.23804857
-0.016770016	0.06136393	-0.03226513	-0.025495324	0.08859205	-0.03519021	-0.0003525125	0.024907522	-0.01418674	0.029509714	-0.012293794	0.002807842	0.37118965	0.10002661	-0.017426798	-0.026762512
-0.02399879	-0.015324076	0.08460268	-0.02695121	-0.0009224439	0.064305134	-0.04406817	-0.051574197	0.07866732	-0.05956819	0.07601105	-0.07747543	0.20277175	0.010489814	-0.086432904	0.032981142
0.26480713	0.25808266	-0.17685789	0.23101786	0.1227583	-0.19191934	0.12382359	0.24044189	-0.2409195	0.18564263	-0.24152675	0.16719522	0.18205291	0.24739869	0.17102374	-0.21964306
-0.018682921	0.008307622	0.02567765	-0.038874295	-0.027535707	0.036443308	-0.03667307	-0.010023845	-0.02323743	-0.051799428	0.020962741	-0.058089606	0.2832808	0.07632369	0.0016693338	0.04880828
0.1814967	0.18351194	-0.17975318	0.1538932	0.19641735	-0.20534346	0.16852883	0.23806968	-0.17617896	0.19715272	-0.28702483	0.23344588	0.13048732	0.21756263	0.2506482	-0.14327496
-0.022423089	-0.0153655745	0.034498524	0.0038116192	-0.013579957	0.02624796	0.06403465	0.02683262	-0.04047907	-0.032377586	-0.021001637	0.044279363	-0.032609265	0.020934116	-0.040379606	0.011345174
0.24445143	0.21482074	-0.25676006	0.16463608	0.20837936	-0.21309067	0.18418665	0.1915183	-0.2891549	0.26830027	-0.26851326	0.24986663	0.14425707	0.23803145	0.2855766	-0.21667159
-0.018095136	-0.04224967	0.018544164	-0.0125089465	-0.005684076	0.042750217	-0.040583692	-0.02465378	0.024434078	-0.023209214	0.025127709	-0.038358398	-0.0015433648	0.024876531	-0.012857916	0.026872536
0.17521435	0.10559196	-0.087949194	0.11702553	0.116709545	-0.06498623	0.09634039	0.16260794	-0.10969489	0.16015543	-0.16782612	0.12125821	0.06755194	0.11118446	0.07806745	-0.08621919
-0.20935147	-0.2258728	0.23893808	-0.18024741	-0.12149097	0.21749893	-0.1628453	-0.15785025	0.16489604	-0.25388715	0.22673859	-0.19648553	0.018721677	-0.14898598	-0.2239272	0.20356134
-0.058496583	-0.022908734	0.018110959	-0.0457437	-0.057031307	-0.0110066915	-0.059989985	0.02092082	0.027546946	-0.09402164	0.105037175	0.004853968	0.15060906	0.022978682	0.008360057	-0.005960436
0.005840406	-0.0022856847	-0.030962974	0.032009646	0.013136351	-0.06845671	0.064891346	0.038174637	-0.030451493	-0.035661105	-0.004946193	0.049560454	0.20385826	0.097220525	0.03487233	0.0022187943
-0.021251697	-0.0020223132	0.07160109	0.0069113234	-0.061699133	0.05041203	-0.0613669	-0.026911618	0.006894013	-0.015551849	0.052881584	0.016761709	0.13970657	-0.035207104	-0.0726577	0.05916453
0.010247395	0.006067169	-0.053321727	-0.005745588	0.05029528	-0.022141598	0.019145666	0.024943605	-0.08745075	0.079164535	-0.10633143	0.044008233	0.09900542	0.085971005	0.011525613	-0.08125704
0.006025306	-0.025931012	-0.037233785	0.0040972475	0.09138265	-0.043119278	0.013582798	0.009235687	-0.015557254	-0.023607748	0.057182368	0.04144349	0.05270322	0.111287065	0.014140721	0.016673898
0.085304216	0.07381876	-0.12236183	0.14403607	0.079696886	-0.07099371	0.023237063	0.1061769	-0.13151489	0.07987019	-0.13816997	0.11058223	-0.06584458	0.073778	0.11542766	-0.10565353
0.048590787	0.026339147	-0.1051018	0.08445615	0.035410408	-0.040136583	0.032947727	0.06290694	-0.10012129	0.08263978	-0.06084507	0.040543217	-0.19617173	0.02099873	0.059966315	-0.08820495
-0.0029986387	0.0012953279	0.05213132	-0.06507937	0.025255866	-0.026372375	0.011997372	0.050528906	0.04193852	-0.01874474	0.063409135	0.04575377	0.13424738	0.07307833	-0.06335645	0.00645609
-0.0062497803	0.0059609087	0.033704508	-0.01875491	0.024733916	0.009745706	0.025419608	-0.077027455	0.049105417	-0.003521194	0.038277276	-0.05319738	0.06740451	0.067997225	-0.030348932	-0.0015601739
0.018288137	0.016884973	-0.030458145	0.02295965	0.04300019	-0.047102634	0.104496025	0.0055282465	-0.019853361	0.02019596	0.038360633	0.025625058	0.11626334	0.08182012	0.01470405	-0.039670926
0.05502513	0.035818376	-0.018633064	0.04948978	0.10624213	-0.07985395	0.12653787	0.09683533	-0.04420837	0.100297235	-0.022109529	0.06063098	0.13426366	0.111453176	0.053991295	-0.0908519
0.1819435	0.16265996	-0.19354856	0.17626302	0.1974227	-0.21642733	0.1747744	0.18936066	-0.23661749	0.1750749	-0.2660498	0.18946283	0.14471671	0.18350554	0.22272585	-0.14577085
0.06923132	0.10779166	-0.04971653	0.04484638	0.07110705	-0.052122597	0.08710962	0.059030086	-0.014612799	0.03312612	-0.033533778	0.11828761	0.06749558	0.101600215	0.09058979	-0.095430404
-0.09516653	-0.05585258	0.04340912	-0.1019126	-0.07670967	0.080819376	-0.11598215	-0.035077233	0.009561152	-0.02214239	0.051917363	-0.022394896	-0.056464132	-0.1548204	-0.08873665	0.027931238
-0.15952814	-0.15600412	0.10643329	-0.099781945	-0.08615159	0.0630938	-0.12430873	-0.07724753	0.16499996	-0.093791045	0.11840316	-0.09093376	-0.09015881	-0.20907234	-0.06000561	0.07472596
0.16888794	0.22554706	-0.15465301	0.21692592	0.11215803	-0.18118161	0.16093062	0.17474256	-0.1813873	0.22487424	-0.2562246	0.13747665	-0.047363408	0.14811397	0.15681109	-0.14989227
0.27951807	0.26555124	-0.30684727	0.27536446	0.19754691	-0.25264928	0.27254176	0.23990121	-0.32696155	0.27312738	-0.3469217	0.23819312	-0.13762	0.2217702	0.28506687	-0.27719387
0.021653892	0.010608024	-0.026134672	-0.0062797586	-0.0033476946	-0.019150088	0.053338923	0.060335502	-0.030942446	0.10195536	-0.085878186	0.08823614	0.18578865	0.028199846	-0.0007409716	-0.048942193
0.21857093	0.17936815	-0.2298576	0.16699786	0.19463156	-0.13143557	0.19647214	0.2143304	-0.23242196	0.19528814	-0.14848171	0.16408435	-0.14081489	0.20493062	0.1535928	-0.23842743
0.030317051	0.011895509	-0.042486474	0.020589862	-0.012502682	0.0023459017	0.0148425	-0.051516596	0.04914592	-0.019183032	-0.00058483175	-0.04457	-0.36194053	-0.15543379	0.033664554	-0.057550486
-0.051862054	-0.05056467	0.100313604	-0.09679029	-0.029844228	0.07569975	0.05926909	-0.04143114	0.041462287	-0.07182662	0.048556153	-0.037701324	0.22295028	0.05238807	-0.047741402	0.0726884
0.039586704	0.03774795	-0.06558305	0.0755902	0.010510696	-0.044164795	0.028035851	0.036316846	-0.06748471	0.0056594806	-0.051065564	0.008819266	0.05245568	0.017764889	0.052192234	-0.08902063
0.058820717	0.009109493	-0.0397767	0.021456908	0.011474848	-0.07095887	0.0061649615	0.0746562	0.0077580754	0.04814057	0.01707992	0.0143163465	0.043325238	0.0822071	0.0743048	0.0053244303
-0.060600244	-0.06366663	0.07723661	-0.07623375	-0.04752558	-0.0048886877	0.00921973	-0.016499579	0.0476734	-0.048922107	0.0719363	-0.009965357	0.15514083	-0.03476247	9.6448064e-05	0.010536644
