0.11039674	0.047399096	0.00926951	-0.009148578	0.0042906757	0.13901134	0.2301934	0.020271461	0.016633661	0.036106918	0.006196858	0.0021375853	-0.018130763	0.23367468	-0.19223292	0.0909646
0.20876954	-0.11686292	0.3564251	-0.36657184	0.38862994	0.37637758	0.40538934	-0.11398136	0.16131659	0.38131887	-0.013887289	0.29793122	0.29710603	0.28414428	-0.019460125	0.2052253
-0.057918232	0.01771515	0.062292695	0.1203402	-0.11244555	-0.19096121	-0.107822046	-0.084975004	0.25555128	-0.0018905372	0.036891248	0.0032307794	-0.20911542	0.21582408	-0.39566904	-0.18474226
0.19935082	0.022107758	-0.05626321	0.15702921	-0.09742057	-0.0047022193	0.05756917	-0.09309773	0.024695734	-0.13429184	-0.07406355	-0.054777212	-0.22355287	0.066165015	-0.1843768	-0.004234721
0.008198797	0.06371888	-0.14829148	0.01996526	-0.073545255	0.1401529	0.17646049	0.14569151	-0.15169166	-0.10624086	-0.047754757	-0.08794629	-0.024711126	0.11855988	-0.03166914	0.039163366
-0.282216	0.061231364	0.16725707	0.41399387	-0.31122512	-0.50112957	-0.35118347	-0.16121693	0.49173918	-0.23246126	0.16598742	-0.048345417	-0.5068393	0.24619211	-0.8007862	-0.68436325
0.12413401	0.03337949	0.0684103	-0.122741856	0.06811482	0.104792975	0.18556055	-0.055822767	0.027826913	0.049352005	-0.038257793	0.010793116	0.14011388	0.10654872	-0.10955896	0.15368617
-0.066727094	0.13882925	0.020972215	-0.042021714	0.027127914	0.0138669275	0.23066184	0.1447461	-0.046898805	-0.03733775	0.07398584	0.07250729	0.050542872	0.13233106	-0.17343816	-0.004524036
-0.45582598	0.23029754	-0.36573464	0.45942295	-0.4625388	-0.42086065	-0.16094056	0.399018	-0.19795577	-0.36271492	0.044425093	-0.2868813	-0.42133865	0.08911089	-0.5907101	-0.504403
0.11984565	0.06817914	0.21778145	-0.0277669	0.079785734	-0.034248196	0.06415502	-0.101044804	0.25082797	0.08168925	0.08931347	0.17753588	-0.30111134	0.11242132	-0.40939164	-0.2102163
